Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumCatalogPurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Year,Tenure,Customer_Active_Days,Total_Spent,Total_Purchases,Web_Ratio,Store_Ratio,Deal_Ratio,Living_Situation,Education_Level,Total_Children,Is_Parent,Age,Website_Activity,Cluster,Total_PromoAccepted
2,53977.0,0,1,21,620,16,165,0,24,82,5,5,0,0,0,0,0,0,0,2013,386,4441,907,27,0.18518518518518517,0.4444444444444444,0.18518518518518517,1,0,1,1,67,10,3,0
4,7144.0,0,2,92,81,4,33,5,2,291,1,0,0,0,0,0,0,0,0,2013,204,4259,416,25,0.92,0.04,0.0,0,1,2,1,59,23,3,0
2,18701.0,1,1,95,12,4,2,10,6,10,0,5,0,0,0,0,0,0,0,2013,390,4445,44,10,0.2,0.4,0.4,0,0,2,1,61,7,2,0
2,90369.0,0,0,2,292,51,981,224,23,17,6,1,0,0,0,0,0,0,1,2014,62,4117,1588,17,0.23529411764705882,0.35294117647058826,0.058823529411764705,1,0,0,0,69,5,1,0
4,63159.0,0,0,74,965,34,586,89,86,37,5,3,1,0,0,0,0,0,0,2012,601,4656,1797,17,0.17647058823529413,0.47058823529411764,0.058823529411764705,0,1,0,0,51,6,1,1
2,37758.0,1,1,49,27,2,10,0,0,1,0,8,0,0,0,0,0,0,0,2012,633,4688,40,6,0.16666666666666666,0.5,0.3333333333333333,1,0,2,1,59,9,2,0
4,46757.0,0,1,71,777,30,163,0,51,122,4,9,0,0,0,0,0,0,0,2012,590,4645,1143,21,0.19047619047619047,0.3333333333333333,0.2857142857142857,0,1,1,1,62,13,3,0
3,79734.0,0,0,72,572,8,232,23,62,17,3,1,0,0,0,1,0,0,0,2014,1,4056,914,14,0.2857142857142857,0.42857142857142855,0.07142857142857142,1,1,0,0,56,5,1,1
2,63207.0,0,0,68,438,169,565,91,169,70,3,7,0,0,0,1,0,0,0,2013,525,4580,1502,12,0.16666666666666666,0.5,0.08333333333333333,1,0,0,0,33,9,1,1
2,72071.0,0,1,4,531,69,300,150,138,150,4,2,0,0,0,0,0,0,0,2013,500,4555,1338,20,0.25,0.4,0.15,0,0,1,1,71,7,1,0
4,21840.0,1,0,80,17,0,9,0,0,1,0,9,0,0,0,0,0,0,0,2013,343,4398,27,5,0.2,0.6,0.2,1,1,1,1,42,10,2,0
0,58582.0,0,1,15,402,35,106,101,77,42,2,5,0,1,0,0,0,0,0,2013,274,4329,763,22,0.4090909090909091,0.4090909090909091,0.09090909090909091,1,2,1,1,43,14,3,1
2,72282.0,0,0,70,503,27,419,90,139,153,7,7,0,0,0,0,0,0,1,2013,345,4400,1331,22,0.22727272727272727,0.4090909090909091,0.045454545454545456,0,0,0,0,74,12,1,0
2,50387.0,0,2,91,369,9,87,12,14,34,2,5,0,0,0,0,0,0,0,2013,302,4357,525,19,0.3157894736842105,0.42105263157894735,0.15789473684210525,1,0,2,1,69,11,3,0
4,32583.0,1,1,10,5,0,3,0,0,1,0,7,0,0,0,0,0,0,0,2014,14,4069,9,4,0.25,0.5,0.25,1,1,2,1,64,8,0,0
2,62568.0,0,1,99,362,17,398,80,35,61,3,4,0,0,0,1,0,0,0,2014,83,4138,953,16,0.3125,0.3125,0.1875,1,0,1,1,63,9,3,1
3,44635.0,1,1,25,56,0,9,0,0,3,0,7,0,0,0,0,0,0,0,2013,261,4316,68,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,0,1,2,1,54,9,0,0
3,33316.0,1,1,34,79,1,31,4,4,12,1,6,0,0,0,0,0,0,0,2013,268,4323,131,10,0.2,0.4,0.3,0,1,2,1,54,8,0,0
2,63967.0,0,1,57,387,84,141,73,35,162,4,2,0,0,0,0,0,0,0,2013,324,4379,882,23,0.17391304347826086,0.5217391304347826,0.13043478260869565,1,0,1,1,57,6,1,0
0,52513.0,0,0,84,367,17,241,104,188,232,5,7,0,0,0,0,0,0,0,2012,663,4718,1149,25,0.36,0.36,0.08,1,2,0,0,47,16,1,0
2,25293.0,1,0,51,15,0,11,0,2,9,1,8,0,0,0,0,0,0,0,2013,287,4342,37,5,0.2,0.4,0.2,1,0,1,1,56,9,2,0
4,54111.0,0,1,97,267,6,54,8,3,50,2,5,0,0,0,0,0,0,0,2013,308,4363,388,15,0.3333333333333333,0.4,0.13333333333333333,0,1,1,1,60,10,3,0
2,78394.0,0,0,13,298,27,697,216,24,166,6,2,0,0,0,0,0,0,1,2013,499,4554,1428,16,0.25,0.3125,0.0625,1,0,0,0,39,6,1,0
3,80739.0,0,0,92,674,92,736,39,0,92,11,1,0,0,0,0,0,0,0,2013,402,4457,1633,24,0.125,0.375,0.041666666666666664,1,1,0,0,67,4,1,0
3,22669.0,1,0,30,16,14,36,37,22,48,1,9,0,0,0,0,0,0,1,2013,403,4458,173,10,0.4,0.2,0.3,1,1,1,1,50,13,2,0
2,29236.0,1,0,30,37,4,24,16,9,9,0,9,0,0,0,0,0,0,0,2013,264,4319,99,9,0.4444444444444444,0.3333333333333333,0.2222222222222222,0,0,1,1,38,13,2,0
2,44911.0,0,1,11,159,0,22,2,1,31,1,7,0,0,0,0,0,0,0,2013,471,4526,215,12,0.3333333333333333,0.3333333333333333,0.25,1,0,1,1,66,11,2,0
4,54693.0,0,1,72,686,17,142,23,26,35,4,6,0,0,0,0,0,0,0,2013,497,4552,929,31,0.1935483870967742,0.41935483870967744,0.25806451612903225,1,1,1,1,63,12,3,0
2,48186.0,1,0,39,97,3,66,12,7,34,1,7,0,0,0,0,0,0,0,2014,101,4156,219,12,0.3333333333333333,0.3333333333333333,0.25,1,0,1,1,51,11,0,0
2,54809.0,1,1,0,63,6,57,13,13,22,1,4,0,0,0,0,0,0,1,2013,291,4346,174,12,0.16666666666666666,0.4166666666666667,0.3333333333333333,1,0,2,1,48,6,0,0
2,41580.0,1,1,15,56,5,24,4,0,3,1,5,0,0,0,0,0,0,0,2012,566,4621,92,9,0.2222222222222222,0.3333333333333333,0.3333333333333333,1,0,2,1,47,7,2,0
4,80336.0,0,0,12,209,19,456,160,142,66,9,1,0,0,0,0,0,0,0,2013,293,4348,1052,25,0.08,0.52,0.04,1,1,0,0,55,3,1,0
2,47743.0,0,1,56,198,2,43,0,12,20,1,6,0,1,0,0,0,0,0,2013,464,4519,275,14,0.2857142857142857,0.42857142857142855,0.21428571428571427,1,0,1,1,68,10,2,1
0,62972.0,0,1,39,313,15,47,20,0,192,4,6,0,0,0,0,0,0,0,2012,695,4750,587,16,0.4375,0.1875,0.125,1,2,1,1,70,13,3,0
4,57333.0,0,1,55,941,14,397,76,58,176,5,6,0,0,0,0,0,0,1,2012,645,4700,1662,33,0.24242424242424243,0.2727272727272727,0.3333333333333333,0,1,1,1,71,14,3,0
4,32313.0,1,0,60,86,4,56,2,4,7,0,9,0,0,0,0,0,0,0,2013,503,4558,159,11,0.36363636363636365,0.36363636363636365,0.2727272727272727,1,1,1,1,43,13,2,0
3,84953.0,0,0,73,167,48,602,63,72,72,10,2,0,1,1,1,0,0,1,2013,391,4446,1024,18,0.16666666666666666,0.2222222222222222,0.05555555555555555,0,1,0,0,72,5,1,3
3,27071.0,1,0,90,8,3,19,0,2,3,0,6,0,0,0,0,0,0,0,2014,67,4122,35,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,0,1,1,1,57,8,0,0
3,68148.0,0,0,86,389,66,408,37,57,85,4,2,0,0,0,0,0,0,0,2013,302,4357,1042,15,0.26666666666666666,0.4,0.06666666666666667,1,1,0,0,68,6,1,0
3,65735.0,1,1,37,239,7,119,4,15,11,2,7,0,0,0,0,0,0,0,2013,204,4259,395,19,0.3157894736842105,0.3157894736842105,0.2631578947368421,1,1,2,1,60,13,0,0
4,86836.0,0,0,7,179,21,273,0,21,63,10,5,1,0,1,1,0,0,1,2012,655,4710,557,23,0.2608695652173913,0.2608695652173913,0.043478260869565216,1,1,0,0,50,11,3,3
4,4023.0,1,1,29,5,0,1,1,1,1,0,19,0,0,0,0,0,0,0,2014,6,4061,9,15,0.0,0.0,1.0,1,1,2,1,62,19,2,0
2,30093.0,0,0,19,2,6,28,13,4,16,0,7,0,0,0,0,0,0,0,2013,356,4411,69,6,0.3333333333333333,0.5,0.16666666666666666,1,0,0,0,35,9,2,0
4,57705.0,0,1,14,383,0,53,6,4,40,1,6,0,0,0,0,0,0,0,2014,169,4224,486,18,0.4444444444444444,0.3333333333333333,0.16666666666666666,1,1,1,1,59,14,3,0
2,25008.0,1,0,72,2,8,8,6,1,9,0,8,0,0,0,0,0,0,0,2014,147,4202,34,6,0.16666666666666666,0.5,0.3333333333333333,0,0,1,1,37,9,0,0
0,83257.0,0,0,56,536,27,590,38,107,67,10,6,1,0,1,0,0,1,1,2012,649,4704,1365,28,0.17857142857142858,0.42857142857142855,0.03571428571428571,0,2,0,0,30,11,1,2
2,22280.0,1,0,85,2,1,4,3,1,2,0,8,0,0,0,0,0,0,0,2013,406,4461,13,4,0.25,0.5,0.25,1,0,1,1,50,9,2,0
4,72159.0,0,0,62,322,53,899,34,40,53,6,2,0,0,0,0,0,0,0,2012,608,4663,1401,21,0.19047619047619047,0.47619047619047616,0.047619047619047616,1,1,0,0,47,6,1,0
2,64260.0,0,0,1,539,169,816,20,0,30,5,3,0,0,0,0,0,0,1,2013,534,4589,1574,14,0.2857142857142857,0.2857142857142857,0.07142857142857142,1,0,0,0,64,7,1,0
4,82733.0,0,0,28,712,50,420,65,38,38,4,4,0,0,0,0,0,0,1,2013,292,4347,1323,20,0.4,0.35,0.05,0,1,0,0,41,12,1,0
3,74290.0,0,1,70,1121,0,72,0,12,12,8,6,0,1,0,1,0,0,0,2013,321,4376,1217,32,0.3125,0.3125,0.125,0,1,1,1,54,16,3,2
3,58217.0,2,1,84,68,1,13,3,5,13,0,6,0,0,0,0,0,0,0,2012,589,4644,103,7,0.2857142857142857,0.5714285714285714,0.14285714285714285,0,1,3,1,74,8,2,0
3,21024.0,0,0,89,36,4,18,6,2,18,0,7,0,0,0,0,0,0,0,2013,360,4415,84,7,0.2857142857142857,0.5714285714285714,0.14285714285714285,1,1,0,0,49,9,2,0
4,70116.0,0,0,73,707,44,603,95,58,29,8,1,0,0,0,0,0,0,0,2013,519,4574,1536,23,0.08695652173913043,0.5217391304347826,0.043478260869565216,1,1,0,0,53,3,1,0
2,54006.0,1,0,42,174,77,203,6,24,97,1,7,0,0,0,0,0,0,0,2012,649,4704,581,18,0.4444444444444444,0.3888888888888889,0.1111111111111111,1,0,1,1,40,15,3,0
4,69063.0,0,1,16,666,35,124,69,8,26,3,3,0,0,0,0,0,0,0,2012,599,4654,928,14,0.35714285714285715,0.35714285714285715,0.07142857142857142,1,1,1,1,59,8,3,0
0,11448.0,0,0,16,0,0,0,6,2,6,0,6,0,0,0,0,0,0,0,2013,196,4251,14,4,0.25,0.5,0.25,0,2,0,0,50,7,0,0
2,61825.0,0,1,56,162,50,100,55,30,27,2,4,0,0,0,0,0,0,0,2013,326,4381,424,15,0.26666666666666666,0.5333333333333333,0.06666666666666667,0,0,1,1,46,8,0,0
2,70886.0,1,0,65,407,70,239,103,88,53,4,2,0,0,0,0,0,0,0,2013,258,4313,960,14,0.35714285714285715,0.2857142857142857,0.07142857142857142,1,0,1,1,54,7,1,0
2,69109.0,0,0,10,823,25,459,124,29,95,6,4,0,0,1,0,0,0,1,2012,597,4652,1555,20,0.3,0.35,0.05,1,0,0,0,43,10,1,1
2,60208.0,1,1,13,488,23,71,15,0,59,3,7,0,1,0,0,0,0,1,2012,630,4685,656,29,0.27586206896551724,0.2413793103448276,0.3793103448275862,0,0,2,1,52,15,3,1
3,32889.0,1,1,78,28,0,13,4,2,8,1,5,0,0,0,0,0,0,0,2013,296,4351,55,9,0.2222222222222222,0.3333333333333333,0.3333333333333333,1,1,2,1,57,7,0,0
2,34738.0,1,0,51,3,2,10,3,0,2,0,6,0,0,0,0,0,0,0,2014,49,4104,20,5,0.2,0.6,0.2,0,0,1,1,41,7,0,0
3,30538.0,1,0,27,284,0,52,8,3,20,0,10,0,0,0,0,0,0,0,2012,636,4691,367,17,0.5294117647058824,0.23529411764705882,0.23529411764705882,1,1,1,1,54,19,2,0
0,82326.0,0,0,30,938,142,754,159,81,183,10,2,0,1,1,1,0,0,1,2014,111,4166,2257,22,0.22727272727272727,0.2727272727272727,0.045454545454545456,1,2,0,0,48,7,1,3
4,26642.0,1,0,71,13,2,15,2,2,8,0,6,0,0,0,0,0,0,0,2014,120,4175,42,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,0,1,1,1,58,8,0,0
2,69932.0,0,1,97,412,172,153,150,105,57,6,4,0,0,0,0,0,0,0,2013,382,4437,1049,26,0.2692307692307692,0.4230769230769231,0.07692307692307693,0,0,1,1,61,11,1,0
2,44503.0,1,1,83,31,1,8,0,0,8,0,6,0,0,0,0,0,0,0,2014,74,4129,48,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,0,0,2,1,53,8,0,0
4,60200.0,0,1,3,502,19,132,0,6,26,2,6,0,0,0,0,0,0,0,2013,543,4598,685,25,0.24,0.44,0.24,0,1,1,1,77,12,3,0
2,49638.0,0,1,71,18,10,3,3,5,0,0,2,0,0,0,0,0,0,0,2014,71,4126,39,5,0.2,0.6,0.2,0,0,1,1,73,3,0,0
0,23830.0,0,0,3,1,8,6,4,8,16,0,7,0,0,0,0,0,0,0,2014,142,4197,43,5,0.2,0.6,0.2,0,2,0,0,38,8,0,0
3,33051.0,0,0,15,100,71,243,108,94,219,1,9,0,0,0,0,0,0,1,2012,682,4737,835,21,0.42857142857142855,0.38095238095238093,0.14285714285714285,0,1,0,0,66,18,3,0
2,72905.0,0,0,52,407,114,445,181,165,203,7,1,0,0,0,1,0,0,0,2014,159,4214,1515,20,0.15,0.45,0.05,1,0,0,0,67,4,1,1
4,69702.0,0,1,8,664,9,240,50,19,57,7,4,0,0,0,0,0,0,0,2013,495,4550,1039,26,0.2692307692307692,0.38461538461538464,0.07692307692307693,1,1,1,1,74,11,3,0
2,70300.0,1,0,89,1045,61,338,60,46,46,5,8,0,0,0,0,0,0,0,2013,349,4404,1596,26,0.19230769230769232,0.5,0.11538461538461539,0,0,1,1,50,13,3,0
4,70643.0,0,0,66,1218,107,304,23,143,33,8,6,0,0,0,0,0,0,1,2012,622,4677,1828,18,0.2777777777777778,0.2222222222222222,0.05555555555555555,1,1,0,0,41,11,1,0
4,30396.0,1,0,22,15,0,6,0,1,12,1,7,1,0,0,0,0,0,1,2014,60,4115,34,6,0.16666666666666666,0.3333333333333333,0.3333333333333333,1,1,1,1,56,8,0,1
4,50616.0,0,1,56,128,0,16,0,1,4,0,7,0,0,0,0,0,0,0,2014,72,4127,149,10,0.4,0.4,0.2,0,1,1,1,57,11,0,0
3,62772.0,0,1,74,581,49,157,43,8,108,6,2,0,1,0,0,0,0,0,2013,406,4461,946,23,0.21739130434782608,0.4782608695652174,0.043478260869565216,0,1,1,1,56,7,3,1
4,30298.0,0,0,48,6,3,12,6,1,0,1,3,0,0,0,0,0,0,0,2014,41,4096,28,6,0.16666666666666666,0.5,0.16666666666666666,0,1,0,0,40,4,0,0
2,52413.0,1,0,67,185,8,133,56,56,12,1,7,0,0,0,0,0,0,0,2012,603,4658,450,17,0.4117647058823529,0.4117647058823529,0.11764705882352941,0,0,1,1,41,14,2,0
4,44155.0,1,1,24,22,1,9,0,0,14,1,4,0,0,0,0,0,0,0,2014,161,4216,46,5,0.2,0.4,0.2,1,1,2,1,68,5,0,0
4,86979.0,0,0,67,584,100,835,65,83,35,5,2,1,0,0,0,0,0,1,2013,234,4289,1702,16,0.3125,0.3125,0.0625,0,1,0,0,54,7,1,1
2,76532.0,1,1,38,355,30,177,90,138,30,5,5,0,0,0,0,0,0,0,2013,293,4348,820,25,0.36,0.28,0.16,1,0,2,1,50,14,3,0
2,42081.0,1,0,86,175,10,110,54,6,27,3,6,1,0,0,0,0,0,0,2013,488,4543,382,15,0.4,0.26666666666666666,0.13333333333333333,1,0,1,1,43,12,2,1
4,67546.0,0,0,90,864,134,768,150,38,172,10,3,0,0,0,0,0,0,0,2012,667,4722,2126,20,0.2,0.25,0.05,1,1,0,0,37,7,1,0
3,88420.0,0,0,87,957,153,612,99,95,153,7,1,1,0,1,1,0,0,0,2014,58,4113,2069,20,0.2,0.4,0.05,1,1,0,0,36,5,1,3
2,31158.0,1,0,62,25,6,16,20,0,5,0,8,0,0,0,0,0,0,0,2013,518,4573,72,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,1,0,1,1,40,10,2,0
2,61671.0,0,1,23,641,7,56,0,0,28,4,8,0,1,0,1,0,0,0,2014,26,4081,732,28,0.35714285714285715,0.21428571428571427,0.2857142857142857,0,0,1,1,57,18,3,2
2,69719.0,0,0,99,273,86,208,177,14,43,3,1,0,0,0,0,0,0,0,2014,34,4089,801,11,0.18181818181818182,0.45454545454545453,0.09090909090909091,0,0,0,0,51,3,1,0
2,49160.0,0,1,29,122,21,43,25,10,15,1,6,0,0,0,0,0,0,0,2013,252,4307,236,12,0.25,0.5,0.16666666666666666,0,0,1,1,76,9,0,0
1,24882.0,1,0,52,1,4,10,29,0,36,1,6,1,0,0,0,0,0,0,2012,658,4713,80,5,0.2,0.4,0.2,1,2,1,1,47,7,2,1
4,90933.0,0,0,90,1020,31,430,62,63,79,6,1,0,0,1,0,0,0,0,2014,90,4145,1685,15,0.26666666666666666,0.26666666666666666,0.06666666666666667,0,1,0,0,71,5,1,1
4,113734.0,0,0,9,6,2,3,1,262,3,0,1,0,0,0,0,0,0,0,2014,32,4087,277,27,1.0,0.0,0.0,0,1,0,0,80,28,3,0
4,59292.0,0,1,71,378,14,68,19,14,14,5,3,0,0,0,0,0,0,0,2013,381,4436,507,18,0.16666666666666666,0.4444444444444444,0.1111111111111111,1,1,1,1,75,6,3,0
4,45759.0,1,1,13,42,1,18,3,0,4,0,7,0,0,0,0,0,0,0,2013,491,4546,68,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,1,1,2,1,61,9,2,0
2,22148.0,0,0,16,15,5,14,0,4,11,0,7,0,0,0,0,0,0,0,2014,77,4132,49,5,0.2,0.6,0.2,0,0,0,0,42,8,0,0
3,73395.0,0,0,94,272,7,80,20,7,11,4,2,0,0,0,0,0,0,0,2014,103,4158,397,15,0.26666666666666666,0.4,0.06666666666666667,1,1,0,0,38,6,0,0
2,29819.0,1,0,77,9,1,24,2,1,2,0,6,0,0,0,0,0,0,0,2013,248,4303,39,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,1,1,54,9,2,0
2,45688.0,0,1,20,279,0,18,0,0,9,1,4,0,1,0,0,0,0,0,2014,155,4210,306,14,0.21428571428571427,0.5714285714285714,0.14285714285714285,1,0,1,1,57,7,0,1
2,62820.0,0,0,51,398,61,265,138,61,53,4,1,0,0,0,0,0,0,0,2013,414,4469,976,14,0.21428571428571427,0.42857142857142855,0.07142857142857142,1,0,0,0,71,4,1,0
4,60491.0,0,1,81,637,47,237,12,19,76,11,5,0,0,0,0,0,0,0,2013,296,4351,1028,28,0.21428571428571427,0.25,0.14285714285714285,1,1,1,1,54,11,3,0
2,33235.0,1,0,71,45,0,16,2,1,6,0,7,0,0,0,0,0,0,0,2014,144,4199,70,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,1,0,1,1,39,10,0,0
2,35701.0,0,0,36,21,1,9,7,3,5,0,6,0,0,0,0,0,0,0,2013,467,4522,46,5,0.2,0.6,0.2,1,0,0,0,66,7,2,0
3,31535.0,1,0,95,15,4,13,0,0,19,1,7,1,0,0,0,0,0,0,2013,276,4331,51,5,0.2,0.4,0.2,1,1,1,1,45,8,2,1
0,92556.0,0,0,32,493,183,352,184,23,28,5,0,0,0,0,0,0,0,0,2014,70,4125,1263,21,0.14285714285714285,0.6190476190476191,0.0,1,2,0,0,65,3,1,0
2,67384.0,0,1,32,957,40,175,158,53,107,8,5,0,1,0,0,0,0,0,2012,596,4651,1490,22,0.3181818181818182,0.22727272727272727,0.09090909090909091,0,0,1,1,55,12,3,1
3,80573.0,0,0,85,829,138,430,60,92,15,6,2,0,0,0,0,0,0,0,2012,623,4678,1564,24,0.16666666666666666,0.5416666666666666,0.041666666666666664,1,1,0,0,54,6,1,0
2,77870.0,0,1,93,1017,50,500,65,50,133,5,8,0,1,0,1,0,0,1,2012,676,4731,1815,18,0.2777777777777778,0.2777777777777778,0.16666666666666666,1,0,1,1,58,13,3,2
4,52278.0,0,1,24,953,0,71,0,0,174,5,8,0,0,0,0,0,0,0,2013,520,4575,1198,31,0.3225806451612903,0.3225806451612903,0.1935483870967742,0,1,1,1,62,18,3,0
2,57107.0,0,1,44,159,0,120,0,0,137,4,8,0,1,0,0,1,0,1,2012,674,4729,416,23,0.17391304347826086,0.34782608695652173,0.30434782608695654,0,0,1,1,57,12,3,2
2,18929.0,0,0,15,32,0,8,23,4,18,0,6,0,0,0,0,0,0,0,2013,498,4553,85,6,0.16666666666666666,0.6666666666666666,0.16666666666666666,1,0,0,0,35,7,2,0
4,36038.0,1,0,82,23,0,15,0,2,7,0,6,0,0,0,0,0,0,0,2013,394,4449,47,8,0.375,0.375,0.25,0,1,1,1,44,9,2,0
2,20180.0,0,0,27,18,42,24,15,20,18,1,7,0,0,0,0,0,0,0,2013,494,4549,137,8,0.25,0.5,0.125,0,0,0,0,49,9,2,0
4,34230.0,1,1,72,15,0,4,0,0,2,0,7,0,0,0,0,0,0,0,2012,550,4605,21,4,0.25,0.5,0.25,1,1,2,1,60,8,2,0
0,31878.0,0,1,7,23,4,5,10,5,23,0,3,0,0,0,0,0,0,0,2014,7,4062,70,6,0.16666666666666666,0.6666666666666666,0.16666666666666666,0,2,1,1,48,4,0,0
0,70932.0,0,1,57,200,193,100,46,185,185,2,3,0,0,0,0,0,0,0,2014,161,4216,909,22,0.2727272727272727,0.5454545454545454,0.09090909090909091,1,2,1,1,53,9,1,0
2,91249.0,0,0,84,1324,27,119,71,108,27,9,4,0,1,1,1,1,0,1,2012,617,4672,1676,22,0.3181818181818182,0.2727272727272727,0.0,0,0,0,0,69,11,1,4
3,77598.0,0,0,53,1193,33,281,129,66,33,5,3,0,0,1,0,0,0,0,2013,271,4326,1735,26,0.2692307692307692,0.5,0.038461538461538464,0,1,0,0,82,10,1,1
2,80982.0,1,1,48,505,137,401,104,22,22,5,5,0,0,0,0,0,1,0,2013,537,4592,1191,30,0.36666666666666664,0.36666666666666664,0.1,0,0,2,1,66,16,3,0
3,22701.0,1,0,2,2,4,9,0,4,5,0,5,0,0,0,0,0,0,0,2013,297,4352,24,5,0.2,0.6,0.2,1,1,1,1,48,6,0,0
4,55212.0,0,1,65,1103,0,45,0,0,34,2,8,0,1,0,0,1,0,0,2012,583,4638,1182,20,0.2,0.55,0.15,1,1,1,1,56,12,3,2
2,70617.0,0,0,45,353,61,753,40,46,27,3,2,0,0,0,0,0,0,0,2013,371,4426,1280,14,0.21428571428571427,0.5,0.07142857142857142,1,0,0,0,55,5,1,0
2,64849.0,0,0,42,652,48,350,94,84,108,3,5,0,0,0,0,0,0,1,2012,593,4648,1336,19,0.47368421052631576,0.3157894736842105,0.05263157894736842,0,0,0,0,68,14,3,0
3,62694.0,1,1,29,379,6,157,25,91,91,3,7,0,0,0,0,0,0,0,2013,377,4432,749,24,0.375,0.2916666666666667,0.20833333333333334,1,1,2,1,60,16,3,0
4,61917.0,1,1,83,46,4,36,2,2,1,0,5,0,0,0,0,0,0,0,2013,221,4276,91,7,0.2857142857142857,0.5714285714285714,0.14285714285714285,1,1,2,1,51,7,0,0
4,67472.0,0,1,93,162,31,127,8,17,69,2,3,0,0,0,0,0,0,0,2013,274,4329,414,15,0.26666666666666666,0.4666666666666667,0.13333333333333333,1,1,1,1,78,7,0,0
3,21059.0,1,0,40,8,3,19,3,3,8,0,6,0,0,0,0,0,0,0,2014,173,4228,44,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,1,43,9,0,0
3,29543.0,2,0,47,17,3,18,3,4,18,1,7,0,0,0,0,0,0,0,2014,89,4144,63,8,0.375,0.25,0.25,1,1,2,1,57,10,0,0
2,75903.0,0,1,50,340,108,185,130,38,100,6,3,0,0,0,0,0,0,0,2013,447,4502,901,23,0.2608695652173913,0.391304347826087,0.08695652173913043,1,0,1,1,74,9,3,0
0,34984.0,1,1,40,8,4,15,3,5,3,0,7,0,0,0,0,0,0,0,2012,661,4716,38,6,0.16666666666666666,0.5,0.3333333333333333,1,2,2,1,50,8,2,0
4,54998.0,0,1,3,154,22,202,39,30,8,2,4,0,0,0,0,0,0,1,2013,476,4531,455,20,0.2,0.45,0.25,0,1,1,1,69,8,3,0
4,54356.0,0,1,62,710,15,30,20,0,0,2,8,0,0,0,0,0,0,1,2012,587,4642,775,24,0.4583333333333333,0.3333333333333333,0.125,0,1,1,1,76,19,3,0
3,34242.0,0,1,25,8,2,4,0,0,1,0,5,0,0,0,0,0,0,0,2014,98,4153,15,4,0.0,0.75,0.25,1,1,1,1,66,5,0,0
2,25410.0,1,0,48,2,2,4,13,13,4,0,4,0,0,0,0,0,0,0,2013,302,4357,38,6,0.16666666666666666,0.6666666666666666,0.16666666666666666,1,0,1,1,52,5,0,0
4,73356.0,0,0,56,1050,14,322,0,14,112,11,2,1,0,1,1,0,0,1,2014,143,4198,1512,22,0.22727272727272727,0.22727272727272727,0.045454545454545456,1,1,0,0,41,7,1,3
2,28320.0,0,1,68,19,1,14,3,2,4,0,8,0,0,0,0,0,0,0,2013,531,4586,43,5,0.2,0.6,0.2,1,0,1,1,75,9,2,0
2,23763.0,1,0,64,22,0,6,6,2,6,0,7,0,0,0,0,0,0,0,2012,691,4746,42,5,0.2,0.6,0.2,0,0,1,1,48,8,2,0
2,72570.0,0,0,67,274,83,216,151,141,224,6,1,0,0,0,0,0,0,0,2014,65,4120,1089,23,0.17391304347826086,0.5217391304347826,0.043478260869565216,1,0,0,0,41,5,1,0
3,34529.0,1,0,94,68,6,38,3,6,41,2,7,0,0,0,0,0,0,0,2012,653,4708,162,9,0.2222222222222222,0.3333333333333333,0.2222222222222222,1,1,1,1,49,9,2,0
2,70792.0,0,0,82,344,45,654,104,11,114,4,3,0,0,0,0,0,0,0,2013,508,4563,1272,19,0.15789473684210525,0.5263157894736842,0.10526315789473684,0,0,0,0,74,6,1,0
2,63211.0,0,0,3,145,193,459,205,26,145,8,2,0,0,0,0,0,0,1,2012,604,4659,1173,20,0.15,0.35,0.1,1,0,0,0,43,5,1,0
3,83891.0,0,1,24,217,38,350,111,85,15,7,1,0,0,0,0,0,0,0,2014,9,4064,816,22,0.18181818181818182,0.45454545454545453,0.045454545454545456,1,1,1,1,51,5,1,0
2,36065.0,1,1,54,18,7,34,10,2,3,0,8,0,0,0,0,0,0,0,2013,455,4510,74,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,2,1,57,11,2,0
2,39898.0,0,1,20,69,8,26,12,7,12,0,7,0,0,0,0,0,0,0,2013,502,4557,134,9,0.3333333333333333,0.4444444444444444,0.2222222222222222,1,0,1,1,71,10,2,0
4,51141.0,0,0,96,144,0,7,0,0,6,1,5,0,0,0,0,0,0,0,2013,356,4411,157,9,0.3333333333333333,0.4444444444444444,0.1111111111111111,0,1,0,0,85,8,0,0
2,56939.0,0,1,19,256,34,103,90,29,49,3,3,0,0,0,0,0,0,0,2013,284,4339,561,18,0.16666666666666666,0.5555555555555556,0.1111111111111111,1,0,1,1,49,6,0,0
